NACA 0012
 1.00000     0.00126
 0.99280     0.00227
 0.97989     0.00405
 0.96352     0.00627
 0.94455     0.00878
 0.92350     0.01151
 0.90075     0.01438
 0.87658     0.01735
 0.85123     0.02038
 0.82489     0.02343
 0.79774     0.02648
 0.76991     0.02950
 0.74154     0.03248
 0.71275     0.03539
 0.68365     0.03821
 0.65434     0.04093
 0.62492     0.04354
 0.59547     0.04600
 0.56607     0.04832
 0.53680     0.05047
 0.50774     0.05245
 0.47895     0.05422
 0.45050     0.05578
 0.42246     0.05712
 0.39488     0.05822
 0.36782     0.05906
 0.34135     0.05965
 0.31551     0.05996
 0.29035     0.06000
 0.26594     0.05974
 0.24231     0.05920
 0.21951     0.05836
 0.19760     0.05723
 0.17661     0.05581
 0.15660     0.05410
 0.13760     0.05211
 0.11965     0.04983
 0.10280     0.04729
 0.08709     0.04450
 0.07256     0.04145
 0.05924     0.03817
 0.04717     0.03467
 0.03639     0.03096
 0.02694     0.02705
 0.01885     0.02296
 0.01215     0.01869
 0.00688     0.01425
 0.00308     0.00965
 0.00078     0.00490
 0.00000     0.00000
 0.00078    -0.00490
 0.00308    -0.00965
 0.00688    -0.01425
 0.01215    -0.01869
 0.01885    -0.02296
 0.02694    -0.02705
 0.03639    -0.03096
 0.04717    -0.03467
 0.05924    -0.03817
 0.07256    -0.04145
 0.08709    -0.04450
 0.10280    -0.04729
 0.11965    -0.04983
 0.13760    -0.05211
 0.15660    -0.05410
 0.17661    -0.05581
 0.19760    -0.05723
 0.21951    -0.05836
 0.24231    -0.05920
 0.26594    -0.05974
 0.29035    -0.06000
 0.31551    -0.05996
 0.34135    -0.05965
 0.36782    -0.05906
 0.39488    -0.05822
 0.42246    -0.05712
 0.45050    -0.05578
 0.47895    -0.05422
 0.50774    -0.05245
 0.53680    -0.05047
 0.56607    -0.04832
 0.59547    -0.04600
 0.62492    -0.04354
 0.65434    -0.04093
 0.68365    -0.03821
 0.71275    -0.03539
 0.74154    -0.03248
 0.76991    -0.02950
 0.79774    -0.02648
 0.82489    -0.02343
 0.85123    -0.02038
 0.87658    -0.01735
 0.90075    -0.01438
 0.92350    -0.01151
 0.94455    -0.00878
 0.96352    -0.00627
 0.97989    -0.00405
 0.99280    -0.00227
 1.00000    -0.00126
